product_code,product_name,collection,model,category,subcategory,product_url,current_price,list_price,discount,currency,dimensions,finish,finish_code,material,installation_type,rough_in,specifications,features,required_components,compatible_products,image_urls,spec_sheet_url,has_cad_assets,source_url,needs_manual_review,review_notes
99876IN-4ND-CP,Beitou™ Wall-mount lavatory facuet,Beitou™,99876IN-4ND,Basin Area,Wall-Mount Faucets,https://www.kohler.co.in/p/beitou-wall-mount-lavatory-facuet-99876in-4nd?skuId=99876IN-4ND-CP,69999.0,,,INR,Wall-mount lavatory facuet,Polished Chrome,CP,,,,"1 VALVE ASSY;
1 SPOUT ASSY; 1 DRAIN
1 WARRANTY CARD; 1 INSTALLTION GUIDE; None","Complements the Beitou(R) collection; Single-control operation allows faucet to be turned on and off at any temperature setting; Solid brass construction for durability and reliability; KOHLER ceramic disc valves exceed industry longevity standards by two times for a lifetime of durable performance.; KOHLER finishes resist corrosion and tarnishing, exceeding industry durability standards two times",,,,,True,https://www.kohler.co.in/p/faucets/shop-wall-mount-faucets,False,
21969IN-4ND-BV,"Aleo® Wall-mount bathroom sink faucet with Lever handle, 40.9 lpm",Aleo™,21969IN-4ND,Basin Area,Wall-Mount Faucets,https://www.kohler.co.in/p/aleo-wall-mount-bathroom-sink-faucet-with-lever-handle-40-9-lpm-21969in-4nd?skuId=21969IN-4ND-BV,20779.0,,,INR,"Wall-mount bathroom sink faucet with Lever handle, 40.9 lpm",Vibrant Rose Gold,BV,Premium metal construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,Wall-mount,,"1 ALEO WM LAV FAUCET TRIM+VALVE,  1 INSTALLATION INSTRUCTION, 1 WARRANTY SHEET, INDIA; None","Single Lever handle allows for on/off activation, volume, and temperature control; 16 cm (6.3 inch) spout reach; 10.8 gpm (40.9 lpm) at 43.5 psi (3.0 bar); Laminar flow; Valve included; Coordinates with other products in the Aleo® collection",,,,https://techcomm.kohler.com/techcomm/pdf/K-21969IN-4ND_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/faucets/shop-wall-mount-faucets,False,
34076IN-4ND-CP,"APT™ Curv Wall-mount bathroom sink faucet, 12.5 lpm",APT™ Curv,34076IN-4ND,Basin Area,Wall-Mount Faucets,https://www.kohler.co.in/p/apt-curv-wall-mount-bathroom-sink-faucet-12-5-lpm-34076in-4nd?skuId=34076IN-4ND-CP,3559.0,,,INR,"Wall-mount bathroom sink faucet, 12.5 lpm",Polished Chrome,CP,Premium material construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,Wall-mount,,1 LAV FAUCET;1 WARRANTY; 1 INSTALLATION MANUAL; None,"A geometric, straight-line design with a simple, modern, and stylish touch; Faceplate with Lever handle; Single Lever handle allows for on/off activation, volume, and temperature control; Red/blue indexing on handle; 6.52 inch (16.6 cm) spout reach; 3.3 gpm (12.5 lpm) maximum flow rate at 43.5 psi (3.0 bar); Aerated flow; Coordinates with other products in the APT™ collection; Requires K-25150IN valve (sold separately); Drain sold separately",,,,https://techcomm.kohler.com/techcomm/pdf/K-34076IN-4ND_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/faucets/shop-wall-mount-faucets,False,
29199IN-4ND-RGD,"ModernLife Edge® Wall-mount bathroom sink faucet, 7.6 lpm",ModernLife Edge™,29199IN-4ND,Basin Area,Wall-Mount Faucets,https://www.kohler.co.in/p/modernlife-edge-wm-lav-faucet-trim-valve-29199in-4nd?skuId=29199IN-4ND-RGD,37039.0,,,INR,"Wall-mount bathroom sink faucet, 7.6 lpm",Vibrant Rose Gold,RGD,Premium metal construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,Wall-mount; Preattached flexible supply lines simplify installation; Drain sold separately,,"1 MODERNLIFE EDGE WALL MOUNT LAV FAUCET TRIM+VALVE, 2 INSTALLATION INSTRUCTION MANUAL, 2 WARRANTY SHEET INDIA, 3 INSERT; None",Contemporary square design; Single Lever handle allows for both volume and temperature control; 19.1 cm (7.5 inch) spout reach; 7.6 lpm (2.0 gpm) maximum flow rate at 3.0 bar (43.5 psi); KOHLER® ceramic disc valves exceed industry longevity standards for a lifetime of durable performance,,,,https://techcomm.kohler.com/techcomm/pdf/K-29199IN-4ND_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/faucets/shop-wall-mount-faucets,False,
29199IN-ECH-RGD,"ModernLife Edge® Wall-mount bathroom sink faucet with decorative handle, 7.6 lpm",ModernLife Edge™,29199IN-ECH,Basin Area,Wall-Mount Faucets,https://www.kohler.co.in/p/modernlife-edge-wall-mount-bathroom-sink-faucet-with-decorative-handle-7-6-lpm-29199in-ech?skuId=29199IN-ECH-RGD,40719.0,,,INR,"Wall-mount bathroom sink faucet with decorative handle, 7.6 lpm",Vibrant Rose Gold,RGD,Premium metal construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,Wall-mount; Preattached flexible supply lines simplify installation,,1 VALVE;1 WALL MOUNT  TRIM; None,"Exquisite floral etching brings the beauty of nature to your inner sanctuary; Contemporary square design; Single Lever handle allows for both volume and temperature control; 7-1/2"" (19.1 cm) spout reach; 2.0 gpm (7.6 lpm) maximum flow rate at 45 psi (3.1 bar); KOHLER® ceramic disc valves exceed industry longevity standards for a lifetime of durable performance",,,,https://techcomm.kohler.com/techcomm/pdf/K-29199IN-ECH_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/faucets/shop-wall-mount-faucets,False,
EX27102T-4-2MB,"Occasion™ Wall-mount single-handle bathroom sink faucet, 8.3 lpm",Occasion™,EX27102T-4,Basin Area,Wall-Mount Faucets,https://www.kohler.co.in/p/occasion-wall-mount-single-handle-bathroom-sink-faucet-8-3-lpm-ex27102t-4?skuId=EX27102T-4-2MB,78200.0,,,INR,"Wall-mount single-handle bathroom sink faucet, 8.3 lpm",Vibrant Brushed Moderne Brass,,Premium metal construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,Wall-mount; Trim only; requires valve to complete installation (sold separately),,"1-WM LAV FAUCET, 1 MOUNTING KIT; 1 ESCUTCHEON KIT;1 
WARRANTY;1INSTALLATION INSTRUCTION; None","A single handle controls both on/off activation and temperature setting; 8-5/8"" (21.9 cm) spout reach; 2.2 gpm (8.3 lpm) maximum flow rate at 60 psi (4.14 bar); Includes clicker drain with 1-1/4"" (32 mm) metal tailpiece; Part of the Occasion bathroom faucet and accessory collection",,,,https://techcomm.kohler.com/techcomm/pdf/K-EX27102T-4_spec_CN_Kohler_en.pdf,True,https://www.kohler.co.in/p/faucets/shop-wall-mount-faucets,False,
25148IN-4ND-CP,Beam Wall Mount Cold Only Trim Without Drain,Beam,25148IN-4ND,Basin Area,Wall-Mount Faucets,https://www.kohler.co.in/p/beam-wall-mount-cold-only-trim-without-drain-25148in-4nd?skuId=25148IN-4ND-CP,2829.0,,,INR,Wall Mount Cold Only Trim Without Drain,Polished Chrome,CP,,,,2 ESCUTCHEON; 1 SPOUT;1 SLEEVE;1 HANDLE; 1 INSTALLATION INSTRUCTION; 1 WARRANTY; None,"Combining an aerodynamic profile with sleek contours, the Beam faucet collection is an eye-catching blend of function and fashion.; The versatile, modern design of Beam faucets complements a  variety of decors. Coordinate with Beam showering components  to create a cohesive look you’ll fall in love with.; Superior dimensions provide easy and intuitive operation.  Sustainable flow options available.; Life-50TM: Tested for 50 years of use, Kohler’s unique Cartridges  have near diamond hardness ceramic discs which grind debris and have a polishing effect for smooth & precise operation.; Life-BrightTM: Resists corrosion and wear two times longer than  industry standard. Kohler chrome products have 3 layers of  coating for added protection.; Premium Metal Construction.; KOHLER finishes resist corrosion and tarnishing.; Wall Mount Cold Only Valve (25149IN-NA).",inRiver_2491222,,,,True,https://www.kohler.co.in/p/faucets/shop-wall-mount-faucets,False,
22540IN-4AND-CP,"Hone™ Wall-mount bathroom sink faucet, 8.3 lpm",Hone™,22540IN-4AND,Basin Area,Wall-Mount Faucets,https://www.kohler.co.in/p/hone-wall-mount-bathroom-sink-faucet-8-3-lpm-22540in-4and?skuId=22540IN-4AND-CP,5969.0,,,INR,"Wall-mount bathroom sink faucet, 8.3 lpm",Polished Chrome,CP,Premium metal construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,Wall-mount,,1FAUCET ASSY;1HANDLE;1HARDWAREKIT;1INSTALLATIONGUIDE; None,"Sleek, minimalist design; Single handle provides on/off activation, volume, and temperature control; Red/blue indexing on handle; 6.6 inch (16.7 cm) spout reach; 2.2 gpm (8.3 lpm) maximum flow rate at 43.5 psi (3.0 bar); Laminar flow; Valve sold separately; Drain sold separately; Coordinates with other products in the Hone® collection to complete your bathroom",,,,https://techcomm.kohler.com/techcomm/pdf/K-22540IN-4AND_spec_IN_Kohler_en.pdf,False,https://www.kohler.co.in/p/faucets/shop-wall-mount-faucets,False,
33103IN-4ND-CP,"Accliv™ Wall-mount single-handle bathroom sink faucet trim, cold only, 9.0 lpm",Accliv™,33103IN-4ND,Basin Area,Wall-Mount Faucets,https://www.kohler.co.in/p/accliv-wall-mount-single-handle-bathroom-sink-faucet-trim-cold-only-9-0-lpm-33103in-4nd?skuId=33103IN-4ND-CP,2599.0,,,INR,"Wall-mount single-handle bathroom sink faucet trim, cold only, 9.0 lpm",Polished Chrome,CP,Premium metal construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,Wall-mount; Trim only; requires valve to complete installation (sold separately),,"1 ACCLIV WM COLD TRIM WO DRAIN, 1 WARRANTY SHEET, INDIA, 1 INSTALLATION GUIDE; None",Single Lever handle provides on/off activation and volume control; 9.0 lpm (2.37 gpm) maximum flow rate at 3.1 bar (45 psi); 16.6 cm (6.50 inch) spout reach; Part of the Accliv bathroom faucet and showering collection,inRiver_2491222,,,https://techcomm.kohler.com/techcomm/pdf/K-33103IN-4ND_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/faucets/shop-wall-mount-faucets,False,
27483IN-4ND-CP,"Fore Arc® Wall-mount bathroom sink faucet trim, 8.7 lpm",Fore Arc™,27483IN-4ND,Basin Area,Wall-Mount Faucets,https://www.kohler.co.in/p/fore-arc-single-control-wall-mount-lav-faucet-trim-without-drain-27483in-4nd?skuId=27483IN-4ND-CP,4639.0,,,INR,"Wall-mount bathroom sink faucet trim, 8.7 lpm",Polished Chrome,CP,Premium material construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,Trim only; requires valve to complete installation (sold separately); Wall-mount,,1 WM LAV FAUCET; 1 HARDWARE KIT; 1 ESCUTCHEON; 1 INSTALLATION GUIDE;1 WARRANTY CARD; None,"Single Lever handle allows for on/off activation, volume, and temperature control; Red/blue indexing on handle; 16 cm (6.3 inch) spout reach; Aerated flow; 8.7 lpm (2.3 gpm) maximum flow rate at 3.0 bar (43.5 psi); Drain sold separately",inRiver_1482559,,,https://techcomm.kohler.com/techcomm/pdf/K-27483IN-4ND_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/faucets/shop-wall-mount-faucets,False,
27488IN-4ND-CP,"Fore Line® Wall-mount bathroom sink faucet trim, cold only, 9.2 lpm",Fore Line™,27488IN-4ND,Basin Area,Wall-Mount Faucets,https://www.kohler.co.in/p/fore-line-wall-mount-cold-only-trim-assy-27488in-4nd?skuId=27488IN-4ND-CP,3109.0,,,INR,"Wall-mount bathroom sink faucet trim, cold only, 9.2 lpm",Polished Chrome,CP,Premium material construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,Trim only; requires valve to complete installation (sold separately); Wall-mount,,"1-WM COLD ONLY FAUCET, 1 INSTALLATION INSTRUCTION; 1 WARRANTY, 1 MOUNTING KIT; 1 SLEEVE KIT, 1 ESCUTCHEON KIT; None","For use with cold water line only; Single Lever handle allows for on/off activation, volume, and temperature control; 16 cm (6.3 inch) spout reach; Aerated flow; 2.43 gpm (9.2 lpm) at 43.5 psi (3.0 bar); Drain sold separately",inRiver_2491222,,,https://techcomm.kohler.com/techcomm/pdf/K-27488IN-4ND_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/faucets/shop-wall-mount-faucets,False,
27487IN-4ND-CP,"Fore Tri™ Wall-mount single-handle bathroom sink faucet, 9.0 lpm",Fore Tri™,27487IN-4ND,Basin Area,Wall-Mount Faucets,https://www.kohler.co.in/p/fore-tri-wall-mount-cold-only-trim-assy-27487in-4nd?skuId=27487IN-4ND-CP,2899.0,,,INR,"Wall-mount single-handle bathroom sink faucet, 9.0 lpm",Polished Chrome,CP,Premium metal construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,Wall-mount; Trim only; requires valve to complete installation (sold separately),,"1-WM COLD ONLY FAUCET, 1 INSTALLATION INSTRUCTION; 1 WARRANTY, 1 MOUNTING KIT; 1 SLEEVE KIT, 1 ESCUTCHEON KIT; None","Single handle provides on/off activation, volume, and temperature control; Red/blue indexing on handle; 15.8 cm (6.25 inch) spout reach; 9.0 lpm (2.38 gpm) maximum flow rate at 3.0 bar (43.5 psi); Drain sold separately",inRiver_2491222,,,https://techcomm.kohler.com/techcomm/pdf/K-27487IN-4ND_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/faucets/shop-wall-mount-faucets,False,
39560IN-ND-CP,"Components™ Touchless wall-mount 19.5 cm lavatory faucet with Kinesis™ sensor technology, 1.9 lpm",Components™,39560IN-ND,Basin Area,Wall-Mount Faucets,https://www.kohler.co.in/p/components-touchless-wall-mount-195-mm-lavatory-faucet-with-kinesis-sensor-technology-1-9-lpm-39560in-nd?skuId=39560IN-ND-CP,26849.0,,,INR,"Touchless wall-mount 19.5 cm lavatory faucet with Kinesis™ sensor technology, 1.9 lpm",Polished Chrome,CP,Brass spout; Durable plastic valve with brass connection,,,1 SENSOR FAUCET; 1 VALVE ASSY; 1 INLET PIPE; 1 TOOL KIT; 1 BATTERY BOX; 4 BATTERY; 1 INSTALLATION INSTRUCTION; None,"Kinesis™ technology with concealed sensor allows for a clean aesthetic and provides extraordinarily accurate and reliable actuation in varying installation environments; On-demand usage with 60-second max. continual run cycle to prevent vandalism and save water; Design-forward aesthetic for commercial bathroom spaces; Vandal-resistant aerator; 7-11/16"" (19.5 cm) spout reach; 13-3/8"" (34 cm) stainless steel supply tube; Aerated flow; For use with cold water line only; 0.5 gpm (1.9 lpm) maximum flow rate; Below-counter valving reduces the faucet footprint and provides easier service; Includes spout assembly, control box assembly, supply tube, aerator key, and standard installation hardware; DC battery-operated; AA battery-powered; up to four-year battery life (approx. 105,000 cycles); Includes four AA batteries; Concealed mechanical mixer sold separately; Wall-mount installation",,,,https://techcomm.kohler.com/techcomm/pdf/K-39560IN-ND_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/faucets/shop-wall-mount-faucets,False,
26791IN-4ND-CP,"Accliv™ Wall-mount single-handle bathroom sink faucet trim, 9.0 lpm",Accliv™,26791IN-4ND,Basin Area,Wall-Mount Faucets,https://www.kohler.co.in/p/accliv-wall-mount-single-handle-bathroom-sink-faucet-trim-9-0-lpm-26791in-4nd?skuId=26791IN-4ND-CP,4029.0,,,INR,"Wall-mount single-handle bathroom sink faucet trim, 9.0 lpm",Polished Chrome,CP,Premium metal construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,Wall-mount,,"1 ACCLIV SC WM LAV TRIM ASSY, 1 INSTALLATION GUIDE, 1 WARRANTY SHEET, INDIA; None",Single lever handle allows for both temperature and volume control; 17 cm (6.69 inch) spout reach; 9.0 lpm (2.37 gpm) maximum flow rate at 3.1 bar (45 psi); Red/blue indexing on handle; Part of the Accliv bathroom faucet and showering collection; Requires K-25150IN valve (sold separately),inRiver_1482559,,,https://techcomm.kohler.com/techcomm/pdf/K-26791IN-4ND_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/faucets/shop-wall-mount-faucets,False,
27489IN-4ND-CP,"Fore Arc® Wall-mount bathroom sink faucet trim, cold only, 9.2 lpm",Fore Arc™,27489IN-4ND,Basin Area,Wall-Mount Faucets,https://www.kohler.co.in/p/fore-arc-wall-mount-cold-only-trim-assy-27489in-4nd?skuId=27489IN-4ND-CP,3349.0,,,INR,"Wall-mount bathroom sink faucet trim, cold only, 9.2 lpm",Polished Chrome,CP,Premium material construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,Trim only; requires valve to complete installation (sold separately); Wall-mount,,"1-WM COLD ONLY FAUCET, 1 INSTALLATION INSTRUCTION; 1 WARRANTY, 1 MOUNTING KIT; 1 SLEEVE KIT, 1 ESCUTCHEON KIT; None","For use with cold water line only; Single Lever handle allows for on/off activation, volume, and temperature control; 16 cm (6.3 inch) spout reach; 2.43 gpm (9.2 lpm) at 43.5 psi (3.0 bar); Aerated flow; Drain sold separately",inRiver_2491222,,,https://techcomm.kohler.com/techcomm/pdf/K-27489IN-4ND_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/faucets/shop-wall-mount-faucets,False,
